_id,permit_number,s_name,s_address,city,z_code,p_fee,pa_license_no,contractor_name,permit_specifications,square_feet,is_the_building_occupied,i_date,e_date,achd_inspector,job_complete,is_permit_date_extended,permit_o_e_date,project_type,status,latitude,longitude
1757447,PAA230538,PASSAVANT HOSPITAL,9100 BABCOCK BOULEVARD,PITTSBURGH,15237,477,940,"SPECTRUM ENVIRONMENTAL, LLC",,400,,2023-09-26,2023-12-30,JOE YAKUBISIN,,,,PAA,ACTIVE,40.5732514847625,-80.014195126206
1757448,PAA234543,CITY OF PITTSBURGH FUNDED DEMOLITION,407 SYLVANIA AVENUE,PITTSBURGH,15210,350,935,SUPERIOR ENVIRONMENTAL CONTRACTING,,440,,2023-10-05,2023-11-15,NICK DELPHIA,,,,PAA,ACTIVE,40.4176093093054,-80.000021848903
1757449,PAA234148,FORMER CELLONE BAKERY ROOF,193 CHARTIERS AVENUE,PITTSBURGH,15205,1961,924,HUNT VALLEY ENVIRONMENTAL,,29700,,2023-02-23,2023-05-05,JOE YAKUBISIN,t,,,PAA,COMPLETE,40.4233588524088,-80.0799034171133
1757450,DEM230104,CITY OF MCKEESPORT REGULATED PROPERTY,1821 DUQUESNE AVENUE,MCKEESPORT,15132,,971,"TRIFECTA TEAM, LLC",,145,,2023-05-31,2023-12-31,AARON MAKATURA,,,,DEM,ACTIVE,40.3393791516878,-79.8451705437253
1757451,PAA230405,APARTMENT BUILDING,2009 WENDOVER STREET,PITTSBURGH,15217,212,944,"NEUMEYER ENVIRONMENTAL SERVICESS, INC.",,230,,2023-07-26,2023-08-18,JOE YAKUBISIN,,,,PAA,EXPIRED,40.4335089544779,-79.9287942271233
1757452,PAA230584,KEYSTONE COMMONS - BUILDING G,645 BRADDOCK AVENUE,BRADDOCK,15104,1961,931,PHASE ONE DEVELOPMENT CORPORATION,,69600,,2023-10-27,2024-10-27,JOE YAKUBISIN,,,,PAA,ACTIVE,,
1757453,PAA230233,SHERWIN-WILLIAMS PAINTS,11016 PERRY HIGHWAY,WEXFORD,15090,1325,908,"BRISTOL ENVIRONMENTAL, INC.",,3200,,2023-04-14,2023-04-17,JOE YAKUBISIN,t,,,PAA,COMPLETE,40.6185028136804,-80.0550899275507
1757454,PAA234454,US STEEL CLAIRTON WORKS BATTERY #2,400 STATE STREET,CLAIRTON,15025,1325,943,PRECISION ENVIRONMENTAL COMPANY,,2933,,2023-07-24,2024-07-24,JOE YAKUBISIN,,,,PAA,ACTIVE,40.2940110111861,-79.8743163626466
1757455,DEM230142,CITY OF PITTSBURGH FUNDED DEMOLITION,1511 NORTH HOMEWOOD AVENUE,PITTSBURGH,15208,,971,"TRIFECTA TEAM, LLC",,139,,2023-07-13,2023-08-31,ALANNA BACHTLIN,,,,DEM,COMPLETE,40.4618999606911,-79.8947765448283
1757456,PAA230450,COVESTRO BUILDING #2,1 COVESTRO CIRCLE,PITTSBURGH,15205,1325,905,"BLT CONTRACTING, INC.",,1970,,2023-08-14,2024-07-31,JOE YAKUBISIN,,,,PAA,ACTIVE,40.4458513761316,-80.1680962574793
1757457,DEM230037,CITY OF PITTSBURGH REGULATED PROPERTY,1149 MARGARY STREET,PITTSBURGH,15207,,951,"FIVE STAR CONSTRUCTION, INC.",,120,,2023-01-23,2023-02-13,DANIEL ZOLDOS,,,,DEM,COMPLETE,40.367308163755,-79.9155725471829
1757458,PAA230175,MAGEE HOSPITAL BOILER HOUSE,300 HALKET STREET,PITTSBURGH,15213,477,940,"SPECTRUM ENVIRONMENTAL, LLC",,800,,2023-03-20,2023-12-30,JOE YAKUBISIN,,,,PAA,ACTIVE,40.4369746546783,-79.960823450374
1757459,RES230035,RESIDENCE,7205 MCCLURE AVENUE,PITTSBURGH,15218,,902,"AMERICAN CONTRACTING ENTERPRISES, INC.",,20,,2023-06-19,2023-09-28,LAURA GRADA,,,,RES,COMPLETE,40.4214294500614,-79.89485475496
1757460,PAA234103,MRIE BUILDING 150,149 NICHOL AVENUE,MCKEES ROCKS,15136,901,937,TOM SIPES DEMOLITION,,1736,,2023-02-28,2024-01-01,JOE YAKUBISIN,t,,,PAA,COMPLETE,40.4779509387057,-80.0617413201952
1757461,PAA234371,CITY OF PITTSBURGH FUNDED DEMOLITION,7242 KEDRON STREET,PITTSBURGH,15208,350,921,GRAY WASTE MANAGEMENT CORPORATION,,1528,,2023-07-07,2024-07-06,NICK DELPHIA,,,,PAA,ACTIVE,40.4602508322879,-79.8930740863236
1757462,PAA234529,METRO BURGH PROPERTIES PARKING GARAGE,1501 PREBLE AVENUE,PITTSBURGH,15233,477,903,"AMERICAN INDUSTRIAL CONTRACTING, INC.",,800,,2023-10-03,2023-12-31,NICK DELPHIA,,,,PAA,ACTIVE,40.4543703257099,-80.032365671469
1757463,DEM220291,208 UNITY CENTER ROAD,,PLUM,15239,0,,,,,f,2022-12-05,2023-02-20,CALI FEENEY,f,f,2023-02-20,DEM,COMPLETE,40.4921455851806,-79.7848283940866
1757464,PAA230552,MONTEFIORE HOSPITAL,3459 FIFTH AVENUE,PITTSBURGH,15213,212,940,"SPECTRUM ENVIRONMENTAL, LLC",,130,,2023-10-12,2023-12-30,NICK DELPHIA,,,,PAA,ACTIVE,40.4403592216973,-79.9614238732971
1757465,DEM230016,CITY OF MCKEESPORT REGULATED PROPERTY,819 EVANS STREET,MCKEESPORT,15132,,971,"TRIFECTA TEAM, LLC",,0,,2023-01-23,2024-01-23,,,,,DEM,ACTIVE,40.3483583276017,-79.8491842450464
1757466,PAA234185,CITY OF MCKEESPORT REGULATED PROPERTY,1616 LAWNDALE AVENUE,MCKEESPORT,15132,350,971,"TRIFECTA TEAM, LLC",,1600,,2023-03-22,2024-03-22,JOE YAKUBISIN,t,,,PAA,COMPLETE,40.3487649313146,-79.8541175220522
1757467,PAA234048,MUNICIPALITY FUNDED DEMOLITION,1959 SAN JUAN STREET,PITTSBURGH,15235,350,980,"DAVIS DEMOLITION & EXCAVATING, LLC",,170,,2022-10-20,2022-10-30,NICK DELPHIA,,,,PAA,EXPIRED,40.4719828377707,-79.8837184754707
1757468,PAA234308,CITY OF MCKEESPORT REGULATED PROPERTY,1817 DUQUESNE STREET,MCKEESPORT,15132,350,971,"TRIFECTA TEAM, LLC",,180,,2023-05-30,2023-12-31,NICK DELPHIA,,,,PAA,ACTIVE,40.3395263165644,-79.8452013027377
1757469,DEM230030,CITY OF MCKEESPORT REGULATED PROPERTY,703 VERNER ALLEY,MCKEESPORT,15132,,971,"TRIFECTA TEAM, LLC",,0,,2023-01-23,2024-01-23,AARON MAKATURA,,,,DEM,ACTIVE,40.3496054435008,-79.8564559361601
1757470,PAA234521,CITY OF PITTSBURGH FUNDED DEMOLITION,2036 PERRYSVILLE AVENUE,PITTSBURGH,15214,350,921,GRAY WASTE MANAGEMENT CORPORATION,,2585,,2023-09-05,2024-09-04,NICK DELPHIA,,,,PAA,ACTIVE,40.4634986929399,-80.0121304097972
1757471,DEM230028,CITY OF MCKEESPORT REGULATED PROPERTY,208 ATLANTIC STREET,MCKEESPORT,15132,,971,"TRIFECTA TEAM, LLC",,0,,2023-01-23,2024-01-23,NICK DELPHIA,,,,DEM,ACTIVE,40.3519904084966,-79.8739952270608
1757472,DEM230023,CITY OF MCKEESPORT REGULATED PROPERTY,1103 CRAIG STREET,MCKEESPORT,15132,,971,"TRIFECTA TEAM, LLC",,0,,2023-01-23,2024-01-23,NICK DELPHIA,,,,DEM,ACTIVE,40.3464346004198,-79.8392595042538
1757473,UND230001,INGRAM APARTMENTS,40 VANCOUVER AVENUE,PITTSBURGH,15205,,9999,"ARTISAN DEVELOPMENT, INC",,,,2022-12-17,2023-05-31,LAURA GRADA,,,,UND,COMPLETE,40.4441115838127,-80.0674655778262
1757474,PAA234555,CITY OF PITTSBURGH FUNDED DEMOLITION,8434 DERSAM STREET,PITTSBURGH,15235,350,921,GRAY WASTE MANAGEMENT CORPORATION,,4000,,2023-10-19,2024-10-18,NICK DELPHIA,,,,PAA,ACTIVE,40.4583524127414,-79.8767341324203
1757475,DEM220277,CITY OF MCKEESPORT REGULATED PROPERTY,1730 WILLOW STREET,MCKEESPORT,15132,,9999,"MINNIEFIELD DEMOLITIONS SERVICES, LLC",,0,,2022-11-30,2023-11-29,AARON MAKATURA,,,,DEM,ACTIVE,40.3414436409399,-79.8531298371756
1757476,PAA234305,CITY OF MCKEESPORT REGULATED PROPERTY,3315 IDAHO STREET,MCKEESPORT,15132,350,971,"TRIFECTA TEAM, LLC",,408,,2023-05-30,2023-12-31,NICK DELPHIA,,,,PAA,ACTIVE,40.3481738506346,-79.837754331119
1757477,DEM230122,CITY OF MCKEESPORT REGULATED PROPERTY,2905 GROVER STREET,MCKEESPORT,15132,,971,"TRIFECTA TEAM, LLC",,29,,2023-05-31,2023-12-31,AARON MAKATURA,,,,DEM,ACTIVE,40.3416149464625,-79.8432558317287
1757478,PAA234551,CONDUIT UNDER I-579 BRIDGE,ROUTE 380 BIGELOW BLVD EXIT,PITTSBURGH,15233,477,937,TOM SIPES DEMOLITION,,360,,2023-10-23,2024-04-20,NICK DELPHIA,,,,PAA,ACTIVE,,
1757479,DEM230129,CITY OF PITTSBURGH FUNDED DEMOLITION,504 WEST PROSPECT AVENUE,PITTSBURGH,15205,,982,"WRECKCREW DEMOLITION, INC.",,150,,2023-06-06,2024-06-05,LAURA GRADA,,,,DEM,ACTIVE,40.4477219963473,-80.0814041673721
1757480,PAA234174,CITY OF PITTSBURGH REGULATED PROPERTY,527 ENGSTLER STREET,PITTSBURGH,15210,350,921,GRAY WASTE MANAGEMENT CORPORATION,,1200,,2023-03-01,2024-02-28,JOE YAKUBISIN,t,,,PAA,COMPLETE,40.4103798207443,-79.9755633981244
1757481,PAA234456,US STEEL CLAIRTON WORKS,400 STATE STREET,CLAIRTON,15025,477,943,PRECISION ENVIRONMENTAL COMPANY,,815,,2023-07-31,2024-07-24,JOE YAKUBISIN,,,,PAA,ACTIVE,40.2940110111861,-79.8743163626466
1757482,PAA234295,CITY OF MCKEESPORT REGULATED PROPERTY,1903 LAMONT STREET,MCKEESPORT,15132,350,971,"TRIFECTA TEAM, LLC",,400,,2023-05-30,2023-12-31,NICK DELPHIA,t,,,PAA,COMPLETE,40.3466938161535,-79.8520652251122
1757483,PAA234101,MRIE BUILDING 81,149 NICHOL AVENUE,MCKEES ROCKS,15136,1961,937,TOM SIPES DEMOLITION,,11100,,2023-02-28,2024-01-01,JOE YAKUBISIN,t,,,PAA,COMPLETE,40.4779509387057,-80.0617413201952
1757484,PAA230170,NORTHVIEW HEIGHTS,1323 CHICAGO STREET,PITTSBURGH,15214,477,931,PHASE ONE DEVELOPMENT CORPORATION,,900,,2023-03-13,2024-03-13,JOE YAKUBISIN,t,,,PAA,COMPLETE,40.4788810737659,-80.001652760177
1757485,DEM230049,COG FUNDED DEMOLITION,118 JAMES STREET,NORTH VERSAILLES,15137,,9999,"MYERS DEMOLITION AND EXCAVATION SERVICES, LLC",,0,,2023-02-01,2023-04-30,LAURA GRADA,,,,DEM,COMPLETE,40.3783097193656,-79.8096766162285
1757486,DEM230114,CITY OF MCKEESPORT REGULATED PROPERTY,3100 GARBETT STREET,MCKEESPORT,15132,,971,"TRIFECTA TEAM, LLC",,4,,2023-05-31,2023-12-31,VICTORIA MONROE,,,,DEM,ACTIVE,40.3420860288424,-79.8411108902187
1757487,PAA230272,"FORMER GNC BUILDING, 3RD FLOOR",300 SIXTH AVENUE,PITTSBURGH,15222,1961,901,"ABMECH ACQUISITIONS, LLC",,18000,,2023-05-16,2023-07-30,JOE YAKUBISIN,t,,,PAA,COMPLETE,40.4418819209077,-79.9992483643313
1757488,PAA234241,MUNICIPALITY FUNDED DEMOLITION,8931-8933 EASTWOOD ROAD,PITTSBURGH,15235,350,916,DIVERSIFIED RESTORATION INNOVATIONS,,1000,,2023-04-24,2024-03-01,NICK DELPHIA,,,,PAA,ACTIVE,40.462700659702,-79.8708411737423
1757489,PAA230344,PRESBYTERIAN HOSPITAL,200 LOTHROP STREET,PITTSBURGH,15213,901,940,"SPECTRUM ENVIRONMENTAL, LLC",,1100,,2023-06-19,2023-12-30,JOE YAKUBISIN,t,,,PAA,COMPLETE,40.4422470230786,-79.9609286975283
1757490,PAA230402,PRESBYTERIAN HOSPITAL,200 LOTHROP STREET,PITTSBURGH,15213,212,940,"SPECTRUM ENVIRONMENTAL, LLC",,680,,2023-07-12,2023-12-30,JOE YAKUBISIN,,,,PAA,ACTIVE,40.4422470230786,-79.9609286975283
1757491,PAA230324,APARTMENT AT WENDOVER STREET,2009 WENDOVER STREET,PITTSBURGH,15217,901,944,"NEUMEYER ENVIRONMENTAL SERVICESS, INC.",,1233,,2023-05-31,2023-06-30,JOE YAKUBISIN,t,,,PAA,COMPLETE,40.4335089544779,-79.9287942271233
1757492,PAA230355,CHURCH,7419 MCCLURE AVENUE,PITTSBURGH,15218,901,960,"IVT ENVIRONMENTAL SOLUTIONS, LLC",,1630,,2023-06-29,2023-10-29,JOE YAKUBISIN,t,,,PAA,COMPLETE,40.4231481936804,-79.8909242266394
1757493,DEM220272,MUNICIPALITY REGULATED DEMOLITION,107 SEVENTH STREET,BRADDOCK,15104,,9999,"MINNIEFIELD DEMOLITIONS SERVICES, LLC",,0,,2022-11-28,2023-11-27,CALI CONLEY,,,,DEM,ACTIVE,40.3704169611563,-79.8512416523684
1757494,DEM230068,CITY OF MCKEESPORT REGULATED PROPERTY,1619 SHAW AVENUE,MCKEESPORT,15132,,971,"TRIFECTA TEAM, LLC",,0,,2023-03-22,2024-03-22,LAURA GRADA,,,,DEM,ACTIVE,40.3500308322333,-79.854007652713
1757495,DEM230136,SHEETZ CONVENIENCE STORE,251 CURRY HOLLOW ROAD,PITTSBURGH,15236,,9999,STOY EXCAVATING INC.,,0,,2023-06-21,2023-06-27,VICTORIA MONROE,,,,DEM,COMPLETE,40.3361907630313,-79.9707660860158
1757496,DEM230117,CITY OF MCKEESPORT REGULATED PROPERTY,3200 GARBETT STREET,MCKEESPORT,15132,,971,"TRIFECTA TEAM, LLC",,100,,2023-05-31,2023-12-31,VICTORIA MONROE,,,,DEM,ACTIVE,40.3421109066807,-79.8401467198868
1757497,PAA230383,RJ LEE GROUP,650 HOCHBERG ROAD,MONROEVILLE,15146,1113,903,"AMERICAN INDUSTRIAL CONTRACTING, INC.",,1380,,2023-07-14,2023-12-31,JOE YAKUBISIN,,,,PAA,ACTIVE,,
1757498,DEM230051,GETGO3128,5281 LIBRARY ROAD,BETHEL PARK,15102,,9999,"PRECISE TANK MODIFICATIONS, INC.",,0,,2023-02-06,2024-02-05,VICTORIA MONROE,,,,DEM,ACTIVE,40.331326425713,-80.022109723
1757499,PAA234328,UNITED STATES STEEL CLAIRTON WORKS,400 STATE STREET,CLAIRTON,15025,1643,946,"THERMAL SOLUTIONS, INC.",,9400,,2023-06-05,2023-09-30,JOE YAKUBISIN,,,,PAA,EXPIRED,40.2940110111861,-79.8743163626466
1757500,PAA230236,FORMER APARTMENT BUILDING,529 BROWNSVILLE ROAD,PITTSBURGH,15210,477,960,"IVT ENVIRONMENTAL SOLUTIONS, LLC",,800,,2023-04-19,2023-05-31,JOE YAKUBISIN,t,,,PAA,COMPLETE,40.4111965642557,-79.9897629361784
1757501,DEM220097,,517 WALLACE AVENUE,WILKINSBURG,15212,,915,DJ DEMO COMPANY,,,,2022-06-14,2022-12-31,JOE YAKUBISIN,t,,,DEM,COMPLETE,40.4452257517384,-79.885958276237
1757502,PAA230164,COUNTY OFFICE BUILDING,542 FORBES AVENUE,PITTSBURGH,15219,1961,911,"MASA, LLC DBA CANFIELD DEVELOPMENT",,14499,,2023-03-20,2023-08-31,JOE YAKUBISIN,,,,PAA,EXPIRED,40.4377527428062,-79.9958806222119
1757503,PAA234522,FORMER KING'S RESTAURANTQ,950 PRESQUE ISLE DRIVE,PLUM,15239,477,925,"KLA ROOFING & CONSTRUCTION, LLC",,670,,2023-09-27,2023-10-27,JOE YAKUBISIN,,,,PAA,EXPIRED,40.4632672368041,-79.7059528808829
1757504,RES230033,RESIDENCE,1085 BEECHWOOD BOULEVARD,PITTSBURGH,15206,,903,"AMERICAN INDUSTRIAL CONTRACTING, INC.",,35,,2023-06-15,2023-06-21,AARON MAKATURA,,,,RES,COMPLETE,40.4507385118776,-79.9168748876439
1757505,PAA230289,FOUR GATEWAY CENTER 15TH FLOOR,444 LIBERTY AVENUE,PITTSBURGH,15222,212,940,"SPECTRUM ENVIRONMENTAL, LLC",,111,,2023-05-12,2023-12-30,JOE YAKUBISIN,t,,,PAA,COMPLETE,40.4408772146024,-80.0046972771664
1757506,PAA230228,DUQUESNE LIGHT COMPANY - WOODS RUN 2,2839 BEAVER AVENUE,PITTSBURGH,15233,901,908,"BRISTOL ENVIRONMENTAL, INC.",,1485,,2023-04-11,2023-04-28,JOE YAKUBISIN,t,,,PAA,COMPLETE,,
1757507,UND230039,HUSSEY COPPER,100 WASHINGTON STREET,LEETSDALE,15056,,929,"NOVA ENVIRONMENTAL SERVICES, INC.",,36,,2022-12-01,2022-12-03,LAURA GRADA,t,,,UND,COMPLETE,40.5738952413613,-80.2222875418984
1757508,DEM230105,CITY OF MCKEESPORT REGULATED PROPERTY,1210 PARK STREET,MCKEESPORT,15132,,971,"TRIFECTA TEAM, LLC",,50,,2023-05-31,2023-12-31,VICTORIA MONROE,,,,DEM,ACTIVE,40.3455107646324,-79.8508222676635
1757509,DEM220256,FORMER CLUBHOUSE,569 MOON CLINTON ROAD,CORAOPOLIS,15108,,902,"AMERICAN CONTRACTING ENTERPRISES, INC.",,100,,2022-11-07,2022-12-30,AARON MAKATURA,t,,,DEM,COMPLETE,40.513228283534,-80.2568363823962
1757510,DEM220158,MUNICIPALITY REGULATED PROPERTY,38  JOEL ST,INGRAM,15205,0,,,,,f,2022-08-15,2023-08-14,CALI FEENEY,f,f,2023-08-14,DEM,COMPLETE,40.4431090218978,-80.0618885206997
1757511,UND230010,WEST VIEW GARDEN APARTMENTS APT. 102,336 PERRY HIGHWAY,WESTVIEW,15229,,971,"TRIFECTA TEAM, LLC",,,,2023-02-02,2023-03-10,LAURA GRADA,,,,UND,COMPLETE,40.5185938365741,-80.0277195474782
1757512,DEM230015,CITY OF MCKEESPORT REGULATED PROPERTY,2506 OAK STREET,MCKEESPORT,15132,,971,"TRIFECTA TEAM, LLC",,25,,2023-01-23,2024-01-23,AARON MAKATURA,,,,DEM,ACTIVE,40.3441595291611,-79.8472458593547
1757513,PAA230315,UOP LITCHFIELD TOWERS,3990 FIFTH AVENUE,PITTSBURGH,15213,1325,905,"BLT CONTRACTING, INC.",,2790,,2023-05-22,2023-12-31,JOE YAKUBISIN,t,,,PAA,COMPLETE,40.4425538442905,-79.9569491774135
1757514,DEM220270,MUNICIPALITY REGULATED PROPERTY,109.5 7TH STREET,BRADDOCK,15104,,9999,"MINNIEFIELD DEMOLITIONS SERVICES, LLC",,0,,2022-11-28,2023-11-27,DANIEL ZOLDOS,,,,DEM,ACTIVE,,
1757515,PAA234189,CITY OF MCKEESPORT REGULATED PROPERTY,1605 COLFAX STREET,MCKEESPORT,15132,350,971,"TRIFECTA TEAM, LLC",,415,,2023-03-22,2024-03-22,JOE YAKUBISIN,t,,,PAA,COMPLETE,40.3480065284456,-79.8545547019528
1757516,PAA230432,GATEWAY HIGH SCHOOL,9000 GATEWAY CAMPUS BOULEVARD,MONROEVILLE,15146,1325,902,"AMERICAN CONTRACTING ENTERPRISES, INC.",,2400,,2023-08-04,2023-12-31,JOE YAKUBISIN,,,,PAA,ACTIVE,40.4293530808088,-79.7585067601805
1757517,PAA230238,ACAS MAIN BUILDING,2001 LEBANON ROAD,WEST MIFFLIN,15122,477,902,"AMERICAN CONTRACTING ENTERPRISES, INC.",,370,,2023-04-21,2023-07-28,JOE YAKUBISIN,t,,,PAA,COMPLETE,40.350300887357,-79.9417089060936
1757518,UND230031,WEST VIEW GARDEN APARTMENTS,336 PERRY HIGHWAY,WESTVIEW,15229,,971,"TRIFECTA TEAM, LLC",,140,,2023-04-01,2023-04-14,VICTORIA MONROE,t,,,UND,COMPLETE,40.5185938365741,-80.0277195474782
1757519,PAA230433,,1009 3RD STREET,CORAOPOLIS,15108,477,902,"AMERICAN CONTRACTING ENTERPRISES, INC.",,687,,2023-08-04,2023-12-31,JOE YAKUBISIN,,,,PAA,ACTIVE,40.5189480394802,-80.1627055906598
1757520,PAA234457,US STEEL CLAIRTON WORKS COAL CONVEYOR GALLERY,400 STATE STREET,CLAIRTON,15025,1961,943,PRECISION ENVIRONMENTAL COMPANY,,12922,,2023-07-31,2024-07-24,JOE YAKUBISIN,,,,PAA,ACTIVE,40.2940110111861,-79.8743163626466
1757521,DEM220295,CITY OF PITTSBURGH REGULATED DEMOLITION,3116 WESTBORN STREET,PITTSBURGH,15212,,982,"WRECKCREW DEMOLITION, INC.",,0,,2022-12-13,2023-12-12,LAURA GRADA,,,,DEM,ACTIVE,40.4743576224501,-80.028681981257
1757522,PAA230591,MERCY HOSPITAL,1400 LOCUST STREET,PITTSBURGH,15219,212,940,"SPECTRUM ENVIRONMENTAL, LLC",,680,,2023-10-27,2024-04-30,JOE YAKUBISIN,,,,PAA,ACTIVE,40.4360439740714,-79.9854587006851
1757523,PAA230391,LINCOLN ELEMENTARY,328 LINCOLN AVENUE,PITTSBURGH,15206,1961,905,"BLT CONTRACTING, INC.",,16020,,2023-07-11,2023-08-25,JOE YAKUBISIN,f,,,PAA,EXPIRED,40.4600610196152,-79.9116146887844
1757524,DEM230077,FAB TEC INDUSTRIES,3500 UNIVERSITY BOULEVARD,CORAOPOLIS,15108,,937,TOM SIPES DEMOLITION,,0,,2023-04-10,2023-06-10,JOE YAKUBISIN,,,,DEM,COMPLETE,40.5273529530118,-80.1828741802839
1757525,UND230005,OLIVER BUILDING,535 SMITHFIELD STREET,PITTSBURGH,15222,,911,"MASA, LLC DBA CANFIELD DEVELOPMENT",,,,2023-01-30,2023-02-28,LAURA GRADA,t,,,UND,COMPLETE,40.441402452878,-79.9980334031628
1757526,PAA234540,TREE OF LIFE SYNAGOGUE,5898 WILKINS AVENUE,PITTSBURGH,15217,1960,924,HUNT VALLEY ENVIRONMENTAL,,22638,,2023-10-03,2024-04-19,NICK DELPHIA,,,,PAA,ACTIVE,40.4435800812919,-79.9212387168658
1757527,DEM230057,RESIDENTIAL DWELLING,6150 MIFFLIN ROAD,WEST MIFFLIN,15207,,929,"NOVA ENVIRONMENTAL SERVICES, INC.",,750,,2023-02-17,2023-05-31,JOE YAKUBISIN,,,,DEM,COMPLETE,40.362143057634,-79.9066052423301
1757528,PAA230451,UPMC SHADYSIDE HOSPITAL,5230 CENTRE AVENUE,PITTSBURGH,15232,1643,901,"ABMECH ACQUISITIONS, LLC",,9100,,2023-08-21,2024-08-21,JOE YAKUBISIN,,,,PAA,ACTIVE,40.4546642584153,-79.9395872787866
1757529,PAA234483,AVNCOG,128-129 CHERRY LANE,CHESWICK,15024,350,935,SUPERIOR ENVIRONMENTAL CONTRACTING,,1145,,2023-09-06,2023-10-30,NICK DELPHIA,,,,PAA,EXPIRED,40.5423751677153,-79.8118553817101
1757530,PAA234467,CITY OF PITTSBURGH FUNDED DEMOLITION,2719 MCDOWELL STREET,PITTSBURGH,15212,350,951,"FIVE STAR CONSTRUCTION, INC.",,2110,,2023-08-07,2023-08-31,NICK DELPHIA,,,,PAA,EXPIRED,40.4703893698089,-80.0268095967701
1757531,UND230019,GATEWAY MIDDLE SCHOOL,4450 OLD WILLIAM PENN HIGHWAY,MONROEVILLE,15146,,924,HUNT VALLEY ENVIRONMENTAL,,,,2023-03-23,2023-03-06,LAURA GRADA,t,,,UND,COMPLETE,40.4437316414336,-79.7609473810216
1757532,DEM230029,CITY OF MCKEESPORT REGULATED PROPERTY,505 ROMINE AVENUE,MCKEESPORT,15132,,971,"TRIFECTA TEAM, LLC",,0,,2023-01-23,2024-01-23,LAURA GRADA,,,,DEM,ACTIVE,40.3495762272166,-79.8721324139261
1757533,PAA230263,FORMER UNIFORM STORE,500 EAST EIGHTH AVENUE,HOMESTEAD,15120,901,960,"IVT ENVIRONMENTAL SOLUTIONS, LLC",,1130,,2023-05-12,2023-08-26,JOE YAKUBISIN,t,,,PAA,COMPLETE,40.4086412578154,-79.9053322849084
1757534,PAA230230,MERCY HOSPITAL,1400 LOCUST STREET,PITTSBURGH,15219,212,940,"SPECTRUM ENVIRONMENTAL, LLC",,120,,2023-04-13,2023-12-31,JOE YAKUBISIN,t,,,PAA,COMPLETE,40.4360439740714,-79.9854587006851
1757535,UND230024,CITIZEN'S BANK - PARKWAY WEST,6400 STEUBENVILLE PIKE,PITTSBURGH,15205,,908,"BRISTOL ENVIRONMENTAL, INC.",,128,,2023-03-27,2023-03-31,LAURA GRADA,t,,,UND,COMPLETE,40.4488291844963,-80.1578739372063
1757536,PAA230337,,240 KENNEDY AVENUE,PITTSBURGH,15214,212,975,AWJ CONTRACTING,,223,,2023-06-13,2023-06-20,JOE YAKUBISIN,,,,PAA,EXPIRED,40.4743414029399,-80.0121004578364
1757537,PAA230226,THE PENNSYLVANIA STATE UNIVERSITY GREATER ALLEGHENY CAMPUS,FRABLE BUILDING - 400 UNIVERSITY DRIVE,MCKEESPORT,15132,901,941,"PRISM RESPONSE, LLC DBA ALLOY",,1260,,2023-05-08,2023-05-30,JOE YAKUBISIN,t,,,PAA,COMPLETE,,
1757538,DEM220138,MUNICIPALITY REGULATED PROPERTY,807  FRANKLIN AVE,WILKINSBURG,15221,0,,,,,f,2022-07-14,2023-07-13,NICHOLAS DELPHIA,f,f,2023-07-13,DEM,COMPLETE,40.4403941713561,-79.8827660759105
1757539,PAA230180,COMMERCIAL OFFICE BUILDING,3500 FIFTH AVENUE,PITTSBURGH,15213,477,971,"TRIFECTA TEAM, LLC",,360,,2023-05-01,2023-09-30,JOE YAKUBISIN,t,,,PAA,COMPLETE,40.4404159546466,-79.9598477341758
1757540,PAA234304,CITY OF MCKEESPORT REGULATED PROPERTY,2802 GROVER STREET,MCKEESPORT,15132,350,971,"TRIFECTA TEAM, LLC",,518,,2023-05-30,2023-12-31,NICK DELPHIA,,,,PAA,ACTIVE,40.3413581419625,-79.8446215240931
1757541,PAA234497,CITY OF PITTSBURGH FUNDED DEMOLITION,7039-7049 FOREST WAY,PITTSBURGH,15208,901,971,"TRIFECTA TEAM, LLC",,12320,,2023-09-11,2023-12-31,NICK DELPHIA,,,,PAA,ACTIVE,40.4583789868153,-79.8983794098048
1757542,PAA234537,PEOPLE'S NATURAL GAS,1201 PITT STREET,PITTSBURGH,15221,901,971,"TRIFECTA TEAM, LLC",,1232,,2023-10-02,2023-12-31,JOE YAKUBISIN,,,,PAA,ACTIVE,40.4465778994719,-79.8864642520478
1757543,PAA230545,SHOP 'N SAVE,2103 NOBLESTOWN ROAD,PITTSBURGH,15205,1961,940,"SPECTRUM ENVIRONMENTAL, LLC",,20000,,2023-10-09,2023-12-29,NICK DELPHIA,,,,PAA,ACTIVE,40.430659195288,-80.0520012366408
1757544,UND230006,ALLEGHENY PROFESSIONAL BUILDING,320 EAST NORTH AVENUE,PITTSBURGH,15212,,929,"NOVA ENVIRONMENTAL SERVICES, INC.",,,,2023-01-05,2023-06-30,AARON MAKATURA,,,,UND,COMPLETE,40.457069446526,-80.0036975361617
1757545,PAA234512,CITY OF PITTSBURGH FUNDED DEMOLITION,7240 HERMITAGE STREET,PITTSBURGH,15208,350,921,GRAY WASTE MANAGEMENT CORPORATION,,300,,2023-09-16,2024-09-07,NICK DELPHIA,,,,PAA,ACTIVE,40.4596089167408,-79.8934117209513
